Generation,Average,Best,Updates,Samples
0,60.3333333333,873.333333333,30
1,261.9,1340.0,30
2,566.55,1593.33333333,30
3,713.266666667,1703.33333333,30
4,819.533333333,1756.66666667,30
5,879.016666667,1745.0,30
6,950.05,1891.66666667,30
7,1017.1,1893.33333333,30
8,1017.48333333,1886.66666667,30
9,1073.7,1860.0,30
10,1117.85,2006.66666667,30
11,1137.8,2011.66666667,30
12,1129.46666667,1930.0,30
13,1204.36666667,2021.66666667,30
14,1206.06666667,1973.33333333,30
15,1253.81666667,2035.0,30
16,1274.0,2065.0,30
17,1325.7,2073.33333333,30
18,1334.11666667,2108.33333333,30
19,1323.2,2096.66666667,30
20,1363.31666667,2108.33333333,30
21,1387.48333333,2116.66666667,30
22,1400.01666667,2155.0,30
23,1435.35,2158.33333333,30
24,1455.43333333,2166.66666667,30
25,1459.08333333,2180.0,30
26,1463.33333333,2176.66666667,30
27,1496.78333333,2211.66666667,30
28,1492.5,2180.0,30
29,1548.01666667,2245.0,30
30,1566.3,2268.33333333,30
31,1570.81666667,2266.66666667,30
32,1540.83333333,2256.66666667,30
33,1580.81666667,2280.0,30
34,1606.86666667,2293.33333333,30
35,1596.35,2293.33333333,30
36,1627.06666667,2285.0,30
37,1597.03333333,2256.66666667,30
38,1595.21666667,2286.66666667,30
39,1657.16666667,2296.66666667,30
40,1620.08333333,2293.33333333,30
41,1645.76666667,2271.66666667,30
42,1667.23333333,2318.33333333,30
43,1673.16666667,2341.66666667,30
44,1703.56666667,2358.33333333,30
45,1699.3,2335.0,30
46,1689.9,2321.66666667,30
47,1708.6,2333.33333333,30
48,1706.66666667,2328.33333333,30
49,1721.91666667,2381.66666667,30
50,1725.76666667,2368.33333333,30
51,1702.58333333,2363.33333333,30
52,1757.21666667,2378.33333333,30
53,1763.38333333,2410.0,30
54,1756.48333333,2413.33333333,30
55,1779.56666667,2425.0,30
56,1786.81666667,2425.0,30
57,1766.58333333,2428.33333333,30
58,1765.11666667,2381.66666667,30
59,1778.65,2381.66666667,30
60,1804.91666667,2438.33333333,30
61,1826.9,2453.33333333,30
62,1815.16666667,2420.0,30
63,1786.11666667,2441.66666667,30
64,1819.05,2436.66666667,30
65,1823.95,2440.0,30
66,1798.43333333,2463.33333333,30
67,1814.91666667,2453.33333333,30
68,1841.25,2445.0,30
69,1858.78333333,2486.66666667,30
70,1848.63333333,2471.66666667,30
71,1852.66666667,2465.0,30
72,1893.71666667,2513.33333333,30
73,1876.91666667,2476.66666667,30
74,1890.98333333,2498.33333333,30
75,1902.28333333,2508.33333333,30
76,1881.08333333,2490.0,30
77,1885.55,2485.0,30
78,1909.36666667,2475.0,30
79,1920.0,2520.0,30
80,1913.08333333,2513.33333333,30
81,1931.6,2538.33333333,30
82,1894.58333333,2501.66666667,30
83,1889.43333333,2485.0,30
84,1936.88333333,2525.0,30
85,1880.63333333,2453.33333333,30
86,1924.41666667,2505.0,30
87,1951.93333333,2515.0,30
88,1931.76666667,2516.66666667,30
89,1964.96666667,2518.33333333,30
90,1948.26666667,2511.66666667,30
91,1951.26666667,2546.66666667,30
92,1948.83333333,2530.0,30
93,1972.2,2530.0,30
94,1994.56666667,2533.33333333,30
95,1940.5,2536.66666667,30
96,2006.65,2580.0,30
97,1985.61666667,2556.66666667,30
98,1971.21666667,2531.66666667,30
99,1986.71666667,2530.0,30
100,1971.63333333,2523.33333333,30
101,2011.8,2538.33333333,30
102,2002.75,2558.33333333,30
103,2030.3,2581.66666667,30
104,2003.35,2583.33333333,30
105,1989.98333333,2550.0,30
106,2006.58333333,2578.33333333,30
107,2017.86666667,2580.0,30
108,2026.75,2603.33333333,30
109,2015.33333333,2596.66666667,30
110,2022.41666667,2560.0,30
111,2024.1,2575.0,30
112,2041.68333333,2585.0,30
113,2029.05,2580.0,30
114,2048.46666667,2628.33333333,30
115,2054.96666667,2585.0,30
116,2047.1,2595.0,30
117,2057.68333333,2601.66666667,30
118,2069.11666667,2615.0,30
119,2035.3,2610.0,30
120,2065.03333333,2626.66666667,30
121,2047.03333333,2603.33333333,30
122,2049.03333333,2603.33333333,30
123,2059.86666667,2590.0,30
124,2067.2,2641.66666667,30
125,2076.85,2620.0,30
126,2034.66666667,2568.33333333,30
127,2091.4,2646.66666667,30
128,2098.4,2616.66666667,30
129,2077.48333333,2598.33333333,30
130,2078.65,2636.66666667,30
131,2068.95,2621.66666667,30
132,2093.2,2626.66666667,30
133,2097.25,2611.66666667,30
134,2093.75,2635.0,30
135,2103.15,2645.0,30
136,2117.15,2640.0,30
137,2099.48333333,2625.0,30
138,2069.0,2608.33333333,30
139,2089.51666667,2616.66666667,30
140,2075.51666667,2598.33333333,30
141,2088.36666667,2618.33333333,30
142,2117.73333333,2640.0,30
143,2098.65,2628.33333333,30
144,2100.73333333,2638.33333333,30
145,2131.63333333,2620.0,30
146,2129.16666667,2645.0,30
147,2114.51666667,2628.33333333,30
148,2118.1,2630.0,30
