generation,averageFitness,topFitness
0,74.5,1350
1,114,1400
2,376,1900
3,506,1200
4,527,1700
5,630,1800
6,1085,2800
7,151.5,900
8,896,2350
9,1219,2250
10,123,1700
11,978,2100
12,913,2350
13,417.5,900
14,948.5,1800
15,612.5,1850
16,467,2600
17,377,1000
18,651.5,2650
19,1096,2700
20,715.5,2500
21,740,2450
22,1567.5,2600
23,593,1900
24,1060,2400
25,1211.5,2600
26,1207,2050
27,774,1650
28,804,1650
29,1264,2400
30,1160,2000
31,2022.5,2750
32,1040.5,2350
33,1368,2800
34,1421,2050
35,947,2850
36,832,2500
37,715,1900
38,1770.5,2750
39,1057.5,2300
40,928,1150
41,0,0
42,247,1900
43,73.5,1700
44,798.5,1550
45,691.5,2450
46,836.5,2650
47,992,2450
48,910,2050
49,555.5,1750
50,1294,2450
51,1212,2000
52,763.5,1950
53,24.5,2450
54,525.5,2500
55,643,2300
56,1565,2700
57,1653,2400
58,1416,2350
59,1431.5,2600
60,1292,2250
61,1241.5,2350
62,1541.5,2450
63,1069.5,2650
64,1176.5,2400
65,1183.5,2250
66,1688,2500
67,1962.5,2800
68,1282,2300
69,912,2500
70,1179,2000
71,1549.5,2350
72,1150.5,2200
73,768,1800
74,1265.5,2300
75,1399,2650
76,1398.5,2350
77,1287.5,2050
78,533.5,2900
79,1736.5,2900
80,1561,2750
81,1703,2650
82,1408.5,2500
83,2051,2750
84,2006,2600
85,1702,2750
86,1758,2650
87,1477.5,2450
88,1735,2550
89,1711.5,2650
90,2128.5,2850
91,965,2200
92,1895.5,2750
93,1638.5,2600
94,1811.5,2600
95,1286,2550
96,1724,2500
97,1542,2650
98,1479.5,2300
99,1797.5,2600
100,1868,2850
101,1062.5,2300
102,1721,2650
103,1145.5,2300
104,1855,2750
105,1563,2800
106,2150,2800
107,1257,2300
108,2216,2950
109,1810,2900
110,2074.5,2700
111,1465,2500
112,2284.5,2900
113,926,2750
114,1985,2700
115,1314.5,2500
116,2176.5,3000
117,1035,2500
118,2015.5,2700
119,2143,2800
120,2115.5,2900
121,1007.5,2500
122,1603.5,2600
123,2199,2850
124,2216.5,2750
125,1920,2500
126,1806.5,2650
127,1619.5,2500
128,2370.5,2950
129,2055,2950
130,1919.5,2700
131,2002.5,2900
132,2015,2900
133,1697,2800
134,1570,2250
135,1661,2450
136,2063,2750
137,1698.5,2400
138,1125,2550
139,1975,2850
140,2203,2750
141,1289,2050
142,2072,2700
143,1778,2700
144,2401.5,2950
145,2104,2800
146,1733.5,2800
147,1861.5,2800
148,2039.5,2850
149,1774,2600
150,1669.5,2550
151,1618.5,2350
152,2016.5,2750
153,1911,2850
154,2434,2950
155,2210.5,2950
156,1397.5,2650
157,2081.5,2650
158,1306.5,2250
159,1919.5,2650
160,1594.5,2450
161,2067,2950
162,1515,2500
163,1786.5,2400
164,1836.5,2750
165,1575,2550
166,2054,2500
167,1942,2850
168,1856,2900
169,2301.5,2950
170,1770.5,2450
171,2151.5,2850
172,2049.5,2900
173,1651.5,2650
174,2011.5,2750
175,1802,2600
176,2002,2900
177,1576,2300
178,1584,2900
179,2409.5,3000
180,2169.5,2800
181,2009.5,2650
182,1707.5,2700
183,2037.5,2750
184,2121,2900
185,2120.5,2950
186,1229,2350
187,1916.5,2600
188,1219,2650
189,2283,2550
190,1653.5,2750
191,2361.5,2900
192,1628.5,2850
193,1838,2600
194,1474,2550
195,2105,2700
196,1739,2700
197,1789.5,2600
198,1881,2850
199,1887.5,2400
200,1997,2700
201,2037,2700
202,1882.5,2500
203,2604.5,2950
204,1744.5,2650
