generation,averageFitness,topFitness
0,443,1550
1,250.5,1200
2,929,1900
3,1251.5,2350
4,1378,2250
5,240,1850
6,1022,2050
7,805.5,1850
8,1410,2300
9,1069.5,2250
10,1322,2100
11,666,1600
12,1243.5,2050
13,457,1900
14,1056.5,1850
15,1516,2000
16,1472,2100
17,1409.5,2100
18,1421.5,1950
19,1061.5,1900
20,1256,2100
21,1254,1950
22,1161,1900
23,475.5,1450
24,1151.5,2000
25,858.5,1850
26,1499.5,2200
27,1206.5,2150
28,1311.5,2050
29,1342.5,2000
30,1508.5,2200
31,1241,2200
32,1619.5,2100
33,1224.5,1900
34,1694.5,2400
35,1370.5,2250
36,1916,2450
37,1184,1750
38,1539.5,2200
39,1131,2050
40,1456,2050
41,1421,2350
42,1516.5,2200
43,1693.5,2350
44,1448.5,2200
45,1296.5,2150
46,1322,2100
47,1610,2050
48,1287.5,2100
49,1646,2100
50,1231,2050
51,1369,2100
52,1545,1900
53,1565,2200
54,1737.5,2300
55,1608,2300
56,1439.5,2100
57,1466.5,2000
58,978.5,1800
59,1520.5,2350
60,1323.5,2300
61,1456.5,2300
62,1238.5,1950
63,1128.5,2000
64,1207,2050
65,1361,2300
66,1117,2200
67,1184,2250
68,1206,2300
69,1086.5,1900
70,1212.5,2150
71,1576.5,2500
72,1060,2050
73,1264,2100
74,1521,2650
75,1451,2150
76,1308.5,2250
77,1728.5,2400
78,1494.5,2500
79,1768.5,2400
80,1820,2600
81,1867.5,2650
82,1830.5,2450
83,1435,2250
84,1682.5,2450
85,1991,2600
86,1411.5,2150
87,1840.5,2600
88,1777.5,2300
89,1852,2300
90,1459.5,2150
91,1455.5,2100
92,1793.5,2500
93,1853.5,2550
94,1968.5,2650
95,1520,2150
96,1912,2550
97,1681,2450
98,1697,2400
99,1809,2500
100,1792.5,2450
101,1853.5,2500
102,1894,2550
103,1399.5,2350
104,1791,2450
105,1926,2700
106,2002,2600
107,1754.5,2500
108,1865,2550
109,1828.5,2700
110,1899.5,2550
111,1747,2450
112,1908.5,2550
113,1823,2500
114,1727.5,2500
115,1987,2600
116,1861,2500
117,2005.5,2600
118,1786.5,2500
119,1725.5,2350
120,1877,2750
121,1971.5,2800
122,1872.5,2500
123,1816,2550
124,1798,2450
125,1641.5,2450
126,1677.5,2400
127,1609,2400
128,1513,2350
129,1541,2450
130,1789.5,2550
131,1610,2550
132,1778.5,2500
133,1638.5,2550
134,1411,2300
135,1568,2300
136,1661.5,2550
137,1802.5,2450
138,1829.5,2650
139,1692,2300
140,1615.5,2300
141,1711,2700
142,1411,2350
143,1644.5,2500
144,1661.5,2500
145,1755,2400
146,1373.5,2100
147,1559.5,2500
148,1644.5,2400
149,1780,2550
150,1439.5,2200
151,1624.5,2400
152,1281.5,2100
153,1826.5,2400
154,174,2100
155,1964.5,2450
156,1542,2400
