Generation,Average,Best,Updates
0,112,1900,1000
1,219,1500,10000
2,916,2600,7000
3,973,2900,8000
4,1170,3100,9000
5,1551,3200,8000
6,1683,3400,9000
7,1670,3300,9000
8,1889,3200,8000
9,1693,3200,6000
10,2412,3700,6000
11,2224,3300,5000
12,2200,3600,7000
13,2007,3300,6000
14,2109,3000,9000
15,1673,3100,8000
16,2320,4300,9000
17,1967,3500,9000
18,2267,3500,10000
19,2104,3100,10000
20,2222,3900,10000
21,1984,3300,10000
22,2335,3800,10000
23,2271,3400,8000
24,2121,3300,10000
25,2667,3900,9000
26,2476,3500,10000
27,2364,3300,9000
28,2421,3600,5000
29,2132,3100,7000
30,2212,3100,7000
31,2540,3900,5000
32,2361,3100,5000
33,2313,3400,7000
34,2604,3800,5000
35,2304,3600,5000
36,2434,3900,5000
37,2445,3600,7000
38,2450,3400,6000
39,2556,3600,6000
40,2542,3800,4000
41,2542,3400,6000
42,2197,3400,6000
43,2426,4000,6000
44,2395,3500,8000
45,2290,3400,6000
46,2438,3000,8000
47,2363,3200,6000
48,2324,3700,10000
49,2321,3800,10000
50,2319,3500,10000
51,2512,3500,10000
52,2533,4000,10000
53,2474,3700,10000
54,2650,3600,10000
55,2600,3900,10000
56,2473,3300,10000
57,2398,3300,10000
58,2524,3600,10000
59,2363,3500,10000
60,2381,3700,10000
61,2465,3900,10000
62,2419,3400,10000
63,2667,3900,10000
64,2368,3800,10000
65,2462,3500,10000
66,2349,3300,10000
67,2582,3900,10000
68,2394,4100,10000
69,2485,3900,10000
70,2602,3800,10000
71,2253,3700,10000
72,2472,3700,10000
73,2604,3500,10000
74,2313,3400,10000
75,2528,3400,10000
76,2369,3400,10000
77,2577,3600,10000
78,2567,3600,10000
79,2458,3500,10000
80,2429,3500,10000
81,2494,3600,10000
82,2443,3500,10000
83,2636,4100,10000
84,2533,3600,10000
85,2442,3500,10000
86,2447,3200,10000
87,2380,3600,10000
88,2542,3800,10000
89,2360,3300,10000
90,2589,3600,10000
91,2349,4000,10000
92,2573,3600,10000
93,2351,3800,10000
94,2344,3400,10000
95,2398,3400,10000
96,2727,3800,10000
97,2453,3800,10000
98,2660,3600,10000
99,2526,3600,10000
100,2445,3400,10000
101,2324,3400,10000
102,2425,3600,10000
103,2387,3700,10000
104,2539,3400,10000
105,2699,3600,10000
106,2619,3800,10000
107,2456,3400,10000
108,2415,3600,10000
109,2539,3500,10000
110,2416,3200,10000
111,2324,3600,10000
112,2376,3400,10000
113,2487,3600,10000
114,2559,4000,10000
115,2595,3600,10000
116,2643,3600,10000
117,2231,3300,10000
118,2599,3700,10000
119,2479,3800,10000
120,2570,3700,10000
121,2546,3800,10000
122,2573,3600,10000
123,2502,3500,10000
124,2548,3800,10000
125,2529,3700,10000
126,2321,3800,10000
127,2438,3500,10000
128,2502,3500,10000
129,2444,3400,10000
130,2380,3500,10000
131,2443,3200,10000
132,2400,3400,10000
133,2420,3500,10000
134,2546,4000,10000
135,2377,3700,10000
136,2455,3600,10000
137,2542,3500,10000
138,2735,3800,10000
139,2602,3800,10000
140,2529,3500,10000
141,2290,3600,10000
142,2648,3800,10000
143,2552,3700,10000
144,2431,4000,10000
145,2507,3700,10000
146,2570,3700,10000
147,2560,3500,10000
148,2557,3800,10000
149,2410,3400,10000
150,2609,4000,10000
151,2630,3600,10000
152,2454,3900,10000
153,2415,3200,10000
154,2481,3500,10000
155,2506,3500,10000
156,2465,3500,10000
157,2637,3600,10000
158,2437,3700,10000
159,2553,3300,10000
160,2244,3400,10000
161,2275,3300,10000
162,2766,3900,10000
163,2146,3200,10000
164,2581,3500,10000
165,2511,3700,10000
166,2521,3600,10000
167,2485,3600,10000
168,2585,3600,10000
169,2557,3700,10000
170,2460,3400,10000
171,2469,3400,10000
172,2399,3500,10000
173,2475,3400,10000
174,2477,3800,10000
175,2472,3600,10000
176,2546,3500,10000
177,2468,3400,10000
178,2384,3400,10000
179,2608,3500,10000
180,2649,4000,10000
181,2333,3300,10000
182,2468,3500,10000
183,2362,3300,10000
184,2679,4100,10000
185,2628,3800,10000
186,2673,3700,10000
187,2611,3500,10000
188,2197,3400,10000
189,2610,3800,10000
190,2526,3600,10000
191,2599,3600,10000
192,2505,3900,10000
193,2447,4200,10000
194,2532,3600,10000
195,2138,3600,10000
196,2812,4100,10000
197,2404,3600,9000
198,2541,3800,9000
199,2737,3800,9000
200,2403,3600,9000
