generation,averageFitness,topFitness
0,44.5,1200
1,115,1350
2,101.5,1150
3,130.5,1050
4,319,1550
5,1134,1900
6,429.5,1350
7,503.5,1400
8,300,1300
9,1167,2450
10,467.5,1800
11,940.5,1750
12,676,1800
13,1267,2100
14,900.5,1750
15,1633,2500
16,1361,2250
17,1416,2300
18,1192.5,2150
19,1617.5,2400
20,1671,2400
21,930,1750
22,1413.5,2400
23,1984.5,2850
24,1987,2700
25,1608.5,2500
26,1687.5,2450
27,1410,2400
28,1733.5,2500
29,1694.5,2600
30,1394.5,2200
31,1296,2150
32,1726.5,2600
33,1372.5,2250
34,2099.5,2750
35,1570,2400
36,2066.5,2650
37,1522,2250
38,1568,2550
39,2020,2800
40,1843.5,2650
41,1634.5,2450
42,1712,2800
43,1649.5,2800
44,1908,2750
45,1881,2750
46,1697,2700
47,1597.5,2750
48,1789.5,2700
49,1627.5,2550
50,1905,2800
51,1493,2700
52,1829.5,2600
53,1289,2250
54,1550,2850
55,1954,2750
56,1646,2600
57,2047.5,2750
58,1470.5,2500
59,1903.5,2850
60,1671,2600
61,1628,2550
62,1427.5,2650
63,1792,2750
64,1590.5,2650
65,1573,2450
66,987.5,2150
67,1336,2500
68,2022,2900
69,1147.5,2450
70,2014.5,2950
71,1607.5,2550
72,1908,2600
73,2057.5,2800
74,1849.5,2750
75,1429,2750
76,1762,2700
77,1613.5,2600
78,1757,2800
79,2058,2650
80,1760.5,3000
81,1714,2700
82,1904.5,2900
83,1934.5,2850
84,1760.5,2750
85,1651.5,2650
86,2135.5,2900
87,1750,2700
88,1460,2400
89,1690.5,2800
90,2007.5,2800
91,1309,2350
92,2165,2850
93,1756.5,2700
94,1162.5,2250
95,1983,2900
96,2028,2900
97,1694,2950
98,2194.5,2950
99,1326,2450
100,2139.5,2850
101,1947.5,2750
102,2313.5,2950
103,2033.5,2700
104,2327,3000
105,2126,2900
106,1976.5,2700
107,1688.5,2750
108,1742.5,2900
109,1694,2750
110,1814.5,2800
111,1645.5,2750
112,1526.5,2600
113,1507,2750
114,1969.5,2900
115,2066.5,2900
116,1835.5,2750
117,2143,2850
118,1644.5,2800
119,2110.5,2800
120,1659.5,2850
121,1751,2700
122,1535,2800
123,1838,2650
124,1428.5,2300
125,1709,2750
126,1836,2700
127,1948.5,2650
128,1544.5,2700
129,2399,2850
130,2290.5,3000
131,2305.5,2850
132,1922,2550
133,2037.5,2900
134,1555,2500
135,2065,2700
136,1934,2700
137,2173.5,2950
138,1653,2400
139,2348.5,2950
140,1427,2550
141,1748,2650
142,1744.5,2700
143,2130.5,2700
144,1902,2650
145,1849,2650
146,1694,2500
147,2170,2750
148,1978.5,2650
149,2457.5,2900
150,2178.5,2900
151,2473.5,2950
152,2081,2600
153,2095.5,2900
154,2315.5,2950
155,2023,2850
156,2274.5,2900
157,1933,2750
158,2348,2950
159,2100.5,2700
160,1822.5,2500
161,2328.5,2950
162,2258.5,2950
163,2129.5,2750
164,2430.5,2900
165,1860,2950
166,1878,2750
167,2130.5,2700
168,2267.5,2900
169,1854.5,2750
170,2339.5,2950
171,1778.5,2500
172,2522,2950
173,2571,3000
174,2302.5,2900
175,2629.5,3000
176,2251,2850
177,2095.5,2750
178,1889,2450
179,2334.5,2700
180,2013,2900
181,2231,2750
182,2259.5,2900
183,1867.5,2550
184,2275,2900
185,1430.5,3000
186,2413,2950
187,2085.5,2700
188,1964,2650
189,1993.5,2650
190,1986.5,2800
191,2185.5,2800
192,2208,2750
193,1983,2600
194,2615.5,3000
195,2329,2850
196,2313.5,2900
197,2378.5,2900
198,2454,2950
199,2166,2900
200,2477,2850
201,2420,2850
202,2266,2600
203,2067.5,2550
204,2332.5,2850
205,2600.5,3000
206,2520,2900
207,2392,2900
208,2400,2900
209,2412.5,2900
210,2139.5,2750
211,2115,2700
212,2192.5,2750
213,2144.5,2800
214,2259,2850
215,2288,2650
216,2357,2750
217,1984,2600
218,2515.5,2950
219,2336,2800
220,2535.5,3000
221,2360.5,2950
222,1776.5,2700
223,2423,2950
224,1856.5,2600
225,2744.5,3000
226,2662.5,2950
227,2281.5,3000
228,2572.5,3000
229,2334.5,2850
230,2483,2850
231,2101.5,2750
232,2230,2850
233,2505.5,3000
234,2383,2900
235,2288.5,2700
236,1987,2650
237,2607.5,3000
238,2381.5,2700
239,2703,3000
240,2258.5,2850
241,2215,2950
242,2417,2900
243,1967,2850
244,2296.5,2850
245,2583,2950
246,2415.5,2900
247,2419,2950
248,2609,3000
249,2155.5,2950
250,2614.5,2950
251,2352.5,2950
252,1904,2450
253,2172,2800
254,2242,2750
255,2526,3000
256,2223.5,2900
257,2521,2950
258,2566.5,3000
259,2094,2550
260,1891,2700
261,2376,2850
262,2192,2850
263,2207.5,2900
264,2677.5,3000
265,2320.5,2850
266,2208.5,2800
267,2099.5,2800
268,2478,3000
269,2535.5,3000
270,2088,2750
271,1970.5,2550
272,2564.5,3000
273,984,2850
274,2521.5,2950
275,2226.5,2750
276,1737,2550
277,2263,2900
278,2404,2900
279,2152,2700
280,2403.5,2800
281,2662,3000
282,1935,2650
283,2505,3000
284,2337.5,2800
285,2540.5,3000
286,2351,2800
287,2196,3000
288,2307.5,2800
289,2068.5,2850
290,2565.5,2950
291,2327.5,2900
292,2362,2800
293,2512.5,3000
294,2315,2800
295,2625.5,2950
296,2406,2950
297,2334.5,2750
298,2521,2900
299,2316.5,2900
300,1869,2650
301,2079,2550
302,2315,2800
303,2148.5,2750
304,2501,2950
305,2535.5,2950
306,2588,2900
307,2459.5,2900
308,2382.5,2800
309,2440,2900
310,1975.5,2650
311,2223.5,2950
312,2081,2500
313,2565,3000
314,2404,2950
315,2273,2900
316,2318.5,2900
317,2521.5,3000
318,2219.5,2850
319,2315.5,2950
320,2304,2950
321,2106,2900
322,2489,2950
323,2297,2900
324,1723,2900
325,1935,2650
326,2091,2700
327,2473.5,2900
328,2514.5,3000
329,2439,2900
330,2148.5,2800
331,1949,2700
332,2373,2800
333,2218,2800
334,2169,2700
335,2496.5,3000
336,2668.5,3000
337,2280,2950
338,2529.5,3000
339,2509.5,2900
340,2546.5,3000
341,2280.5,2900
342,2220.5,2850
343,2468,2950
344,1990,2600
