Generation,Average,Best,Updates
0,576,1600,56866
1,136,1000,9057
2,742,1500,53268
3,134,600,8655
4,1449,3100,103806
5,1161,2600,81056
6,998,2400,74247
7,1700,3000,112062
8,1097,2800,72320
9,2016,3200,149242
10,2423,3500,170193
11,2355,3500,162396
12,1930,3200,123644
13,2426,3700,163426
14,2056,3200,137191
15,2155,3200,142267
16,1847,3100,116357
17,2063,3100,135119
18,1167,3000,74039
19,1891,3300,127529
20,956,3100,57893
21,2617,3800,178057
22,2536,3700,169458
23,2599,3800,165018
24,2536,4200,174107
25,2487,3500,167155
26,2413,3700,156349
27,2640,3900,171129
28,2265,3500,144948
29,1963,3200,122943
30,1233,3000,71866
