Generation,Average,Best,Updates
0,128,1700,1000
1,691,2400,9000
2,752,1700,9000
3,1001,2500,9000
4,983,2600,6000
5,1007,2500,7000
6,1020,2900,7000
7,1268,2800,8000
8,1198,2700,5000
9,1967,2900,8000
10,1623,2500,7000
11,2012,3800,8000
12,1591,2900,7000
13,1915,2800,6000
14,1916,3200,8000
15,1669,3500,9000
16,1667,3000,10000
17,1981,3400,10000
18,2114,3900,10000
19,2006,3700,10000
20,2034,3200,9000
21,2118,3600,8000
22,2089,3500,7000
23,2181,3500,9000
24,1340,3300,7000
25,2453,3400,10000
26,2440,3600,8000
27,2641,3800,8000
28,2192,3900,9000
29,2036,3300,8000
30,1954,3200,9000
31,2224,3300,9000
32,2314,3700,8000
33,2500,3800,8000
34,2275,3400,6000
35,2439,3700,8000
36,2377,4500,9000
37,2287,3700,8000
38,2496,3700,5000
39,2437,3800,6000
40,2367,3300,7000
41,2371,4100,7000
42,2267,3400,5000
43,1860,3700,7000
44,2284,3900,6000
45,1897,3000,8000
46,2301,3100,9000
47,2353,3700,9000
48,2287,3500,8000
49,2589,3500,10000
50,2069,3900,9000
51,2338,3600,7000
52,2499,3600,8000
53,2236,3400,4000
54,2436,3700,6000
55,2421,4000,8000
56,2391,4100,6000
57,2382,3600,4000
58,2591,3700,4000
59,2352,3600,5000
60,2689,3900,3000
61,2508,3700,4000
62,2482,3700,6000
63,2628,3700,6000
64,2530,3900,8000
65,2619,3900,7000
66,2598,3600,5000
67,2503,3500,6000
68,2575,3900,3000
69,2391,3500,6000
70,2479,3700,7000
71,2537,3500,8000
72,2448,3500,5000
73,2512,3400,8000
74,2738,4000,8000
75,2665,3800,9000
76,2581,3600,9000
77,2435,3600,6000
78,2387,3700,3000
79,2565,3900,3000
80,2633,4100,4000
81,2398,4000,8000
82,2487,3600,6000
83,2480,3600,9000
84,2470,3600,8000
85,2494,4000,9000
86,2687,3800,5000
87,2525,3500,7000
88,2385,3400,8000
89,2381,3600,8000
90,2589,4000,10000
91,2686,3800,9000
92,2674,3700,8000
93,2565,3500,9000
94,2410,3600,8000
95,2701,3600,9000
96,2419,3300,9000
97,2650,3700,8000
98,2706,3700,8000
99,2354,3600,9000
100,2388,3900,8000
101,2320,3700,9000
102,2616,4100,7000
103,2390,3400,6000
104,2692,4000,8000
105,2326,3600,6000
106,2491,3800,7000
107,2399,3500,8000
108,2689,3800,10000
109,2411,3500,10000
110,2438,3600,10000
111,2659,4000,10000
112,2480,3500,10000
113,2589,4000,10000
114,2585,3800,10000
115,2687,4000,10000
116,2607,4000,10000
117,2799,3900,10000
118,2831,3700,10000
119,2394,3600,10000
120,2561,4300,10000
121,2725,4300,9000
122,2648,4000,10000
123,2705,4000,9000
124,2684,4000,8000
125,2490,3900,8000
126,2578,3700,10000
127,2484,3400,9000
128,2392,3700,10000
129,2445,3700,9000
130,2340,3300,9000
131,2668,3900,10000
132,2305,3700,9000
133,2542,3900,7000
134,2507,4000,7000
135,2542,4000,6000
136,2425,3600,7000
137,2752,4400,6000
138,2781,4000,7000
139,2408,4100,9000
140,2410,3600,9000
141,2396,3700,10000
142,2455,4000,10000
143,2738,3800,10000
144,2673,3900,10000
145,2455,3800,10000
146,2591,3700,10000
147,2801,4200,10000
148,2513,3700,10000
149,2465,3400,10000
150,2924,4900,9000
151,2705,3900,10000
152,2460,3500,10000
153,2800,4000,10000
154,2801,4000,10000
155,2942,3900,10000
156,2759,3700,10000
157,2556,3900,10000
158,2838,4100,10000
159,2737,3800,10000
160,2604,3700,10000
161,2801,4000,10000
162,2775,3700,10000
163,2467,3700,10000
164,2691,3800,10000
165,2716,4000,10000
166,2546,3800,10000
167,2651,3800,10000
168,2703,3500,10000
169,2894,4100,10000
170,2954,4000,10000
171,2712,3800,10000
172,2719,4000,10000
173,2777,4300,10000
174,2675,3900,10000
175,2646,3800,10000
176,2761,3900,10000
177,2583,3800,10000
178,2711,4200,10000
179,2565,3500,10000
180,2880,4000,10000
181,2776,3700,10000
182,2799,3900,10000
183,2486,3900,10000
184,2603,4000,10000
185,2798,4100,10000
186,2671,3900,10000
187,2768,4000,10000
188,2791,4000,10000
189,2833,4300,10000
190,2630,3900,10000
191,2647,3700,10000
192,2777,3800,10000
193,2686,3900,10000
194,2818,4100,10000
195,2739,3900,10000
196,2807,3800,10000
197,2796,4000,10000
198,2677,3700,10000
199,2933,4000,10000
200,2890,3900,10000
