generation,averageFitness,topFitness
0,253.5,1100
1,743.5,2050
2,1077,1950
3,998.5,2000
4,1206,2200
5,867,1650
6,972,1800
7,318,1650
8,530.5,1400
9,363,1300
10,1280,2200
11,863,1600
12,116.5,1100
13,524.5,1350
14,399.5,1050
15,793,1600
16,582,1200
17,932,1500
18,1131.5,2050
19,354,1350
20,200.5,1450
21,862.5,2100
22,785,1550
23,455.5,1250
24,873,1850
25,314.5,1100
26,661,1350
27,253,1150
28,62.5,500
29,508.5,1250
30,762,1650
31,1394,2200
32,270.5,1250
33,1012.5,1900
34,455.5,1300
35,716.5,1250
36,462.5,1550
37,584,1450
38,368.5,1550
39,847,1400
40,618,1350
41,515,1500
42,263,1250
43,925.5,1900
44,972,1800
45,323,1600
46,404.5,1300
47,187,1400
48,601.5,1150
49,511,1200
50,819.5,1450
51,679,1300
52,669,1400
53,893.5,1650
54,635.5,1300
55,749.5,1200
56,792,1400
57,908.5,1600
58,529,1350
59,900,1600
60,790.5,1550
61,877.5,1550
62,866.5,1750
63,884,1950
64,700,1300
65,783.5,1500
66,677,1450
67,766,1600
68,961,1850
69,677,1450
70,919,1800
71,321.5,1550
72,892.5,1550
73,842.5,1550
74,1204,1900
75,1088,1850
76,1174,1950
77,1314,2050
78,545,1500
79,765,1550
80,1215,1850
81,547.5,1500
82,1267,2000
83,658.5,1750
84,1248,2050
85,1201,2150
86,1431,2250
87,970.5,2000
88,1384.5,2200
89,970.5,1900
90,1504,2200
91,1282.5,2250
92,1251,2250
93,1366.5,2050
94,820,1650
95,1368,2350
96,1424,2150
97,1213,2050
98,1604,2650
99,1583,2200
100,1336,2250
101,1579,2100
102,1278,2300
103,1762,2450
104,1703.5,2250
105,1553.5,2200
106,1280.5,1950
107,1021.5,1650
108,1376.5,2050
109,1454.5,2050
110,1280.5,1900
111,1455,2350
112,1401,2200
113,994.5,1850
114,1454,2300
115,1049.5,1850
116,1423,2100
117,1214,1850
118,1425.5,2100
119,1171,1900
120,974.5,1950
121,532,1650
122,646,1750
123,1417,2350
124,1386,2100
125,1504,2050
126,1275.5,1900
127,1161.5,2150
128,1296,2300
129,565,2100
130,751.5,1650
131,1412.5,2150
132,1008,1800
133,1077.5,1900
134,1316,2150
135,215,1700
136,1243,2100
137,1309.5,2150
138,1203,2000
139,219,1850
140,1518.5,2250
141,1337,2150
142,1155.5,1800
143,443,2050
