Generation,Average,Best,Updates
0,924.92,4031,0
1,1108.06,6029,0
2,1311.55,5028,0
3,2662.39,9022,0
4,2219,5030,0
5,2045.89,6039,0
6,4240.41,12029,0
7,3408.1,10020,0
8,4010.78,9025,0
9,2456.83,9021,0
10,3268.76,8019,0
11,2015.43,7029,0
12,2450.72,9021,0
13,2945.19,8016,0
14,4158.76,11022,0
15,2757.74,7019,0
16,2378.04,6025,0
17,3456.17,10015,0
18,3451.57,8032,0
19,2847.54,8023,0
20,3880.14,10015,0
21,3820.6,9016,0
22,4613.81,10025,0
23,2550.06,6027,0
24,3259.63,8020,0
25,3801.7,9022,0
26,2882.09,7032,0
27,3942.89,9033,0
28,4250.92,9023,0
29,3382.4,7024,0
30,4101.5,8025,0
31,2913.26,8020,0
32,3921.87,10023,0
33,3130.38,7028,0
34,4089.46,9018,0
35,3791.33,9025,0
36,3218.81,8027,0
37,3471.14,8025,0
38,4040.56,10024,0
39,3791.73,11025,0
40,4302.45,12023,0
41,6137.01,13025,0
42,4404.62,12020,0
43,4461.63,10020,0
44,3541.67,8028,0
45,4721.47,9031,0
46,4331.3,11022,0
47,3242.38,7027,0
48,3574.28,8024,0
49,4324.34,11031,0
50,4003.12,10021,0
51,4094.75,9035,0
52,3484.46,8040,0
53,4671.82,10032,0
54,4493.12,10027,0
55,4353.66,10035,0
56,4734.54,11018,0
57,5666.1,11034,0
58,5028.78,10031,0
59,4382.14,11036,0
60,4918.37,13031,0
61,6154.54,13018,0
62,6016.71,13038,0
63,4684.14,11029,0
64,4705.03,11027,0
65,5645.34,11029,0
66,5154.25,9028,0
67,4844.17,11027,0
68,4403.77,9026,0
69,5396.31,11028,0
70,3806.45,9022,0
71,5852.9,11024,0
72,4274.85,9028,0
73,5965.22,12038,0
74,4874.72,11025,0
75,6112.85,13024,0
76,5783.9,13026,0
77,5562.39,10022,0
78,5546.31,12026,0
79,5823,11022,0
80,6415.29,13023,0
81,6352.85,12024,0
82,6413.37,15022,0
83,5443,10030,0
84,6903.9,13030,0
85,5732.74,12023,0
86,8042.76,16025,0
87,6302.41,14022,0
88,6514.77,13023,0
89,6070.06,13015,0
90,6663.57,13029,0
91,6691.32,14031,0
92,5442.47,11021,0
93,5913.14,14022,0
94,6413.77,13027,0
95,5974.05,13025,0
96,5784.27,11021,0
97,6432.55,15023,0
98,6782.43,15023,0
99,6653.97,14018,0
100,6382.39,13020,0
101,6073.79,11031,0
102,5831.78,13028,0
103,6302.21,13024,0
104,5674.57,12021,0
105,7774.72,15025,0
106,7255.32,13028,0
107,6622.12,13020,0
108,8350.94,15019,0
109,6872.91,13032,0
110,6722.24,13014,0
111,6633.94,14018,0
112,7434.41,13030,0
113,7263.58,13016,0
114,6401.48,12019,0
115,5842.63,11030,0
116,7332.75,14022,0
117,6951.12,14016,0
118,6244.89,13023,0
119,7622.29,13022,0
120,6103.28,13023,0
121,6302.12,11026,0
122,6664.53,11030,0
123,5578.99,12035,0
124,6232.49,11024,0
125,5740.75,14026,0
126,6129.88,15017,0
127,7669.62,14028,0
128,6009.22,12022,0
129,6429.22,14017,0
130,6670.72,15015,0
131,7086.87,14018,0
132,7209.68,14021,0
133,6439.33,13020,0
134,7439.2,15028,0
135,7022.01,12021,0
136,7240.8,13026,0
137,6741.04,14020,0
138,5928.9,13028,0
139,7011.12,12028,0
140,6760.49,15024,0
141,7410.62,14018,0
142,6150.29,13027,0
143,7140.99,13033,0
144,7970.25,15014,0
145,8082.58,15026,0
146,8123.8,17025,0
147,7933.13,16016,0
148,7252.08,14013,0
149,7064.49,14030,0
150,7432.53,14020,0
151,6351.94,16020,0
152,6154.2,14019,0
153,6123.6,11029,0
154,6510.89,14022,0
155,8362.01,16024,0
156,5513.85,14023,0
157,6445.19,13030,0
158,7271.59,13026,0
159,7341.2,13024,0
160,6273.36,13028,0
161,7122.35,17015,0
162,6803.83,13019,0
163,7932.52,15024,0
164,6694.11,14029,0
165,6881.01,15018,0
166,6951.89,12028,0
167,8881.43,15026,0
168,7273.4,13025,0
169,8472.74,14025,0
170,8550.43,14027,0
171,6822.61,14020,0
172,8071.08,15027,0
173,8681.8,13025,0
174,7923.11,16026,0
175,7557.02,14022,0
176,7271.3,14019,0
177,9201.29,16016,0
178,9091.13,17030,0
179,7660.57,16025,0
180,8329.27,16015,0
181,9338.82,18019,0
182,8648.7,18024,0
183,7628.46,16012,0
184,7858.95,14025,0
185,7389.81,14019,0
186,9470.86,17020,0
187,7770.09,16028,0
188,9419.81,15030,0
189,8640.62,14024,0
190,9337.52,17023,0
191,7891.32,15016,0
192,10127.88,17019,0
193,9428.59,17022,0
194,8507.62,15010,0
195,11018.74,18015,0
196,9967.59,16019,0
197,10486.46,17017,0
198,8860.39,16019,0
199,9426.75,16023,0
200,9438.04,18019,0
201,10386.74,16020,0
202,9008.19,15021,0
203,8628.08,16026,0
204,9255.93,17021,0
205,10078.45,19017,0
206,8607.79,15016,0
207,9366.98,14017,0
208,9007.25,16011,0
209,7876.41,14013,0
210,8777.27,16018,0
211,8498.99,15015,0
212,7726.47,13024,0
213,8928.32,17019,0
214,7389.28,15023,0
215,7276.13,15023,0
216,6518.37,13021,0
217,7477.65,16017,0
218,7418.6,13014,0
219,8299.15,16015,0
220,7238.89,13020,0
221,7188.55,13021,0
222,8779.5,15019,0
223,7058.3,17033,0
224,8218.98,14025,0
225,7190.07,16021,0
226,7859.85,16015,0
227,7087.72,14018,0
228,8727.02,17026,0
229,7897.9,15020,0
230,8287.1,15027,0
231,7816.95,15011,0
232,7544.98,14017,0
233,9277.41,17018,0
234,8566.76,15018,0
235,8454.92,15016,0
236,7964.78,14025,0
237,10226.27,15025,0
238,9697.01,17021,0
239,8745.25,15017,0
240,9356.99,17015,0
241,10006.76,19025,0
242,10736.74,19011,0
243,10835.19,17022,0
244,10935.64,20019,0
245,8716.78,17017,0
246,10316.43,18016,0
247,11645.56,21019,0
248,12369.11,22017,0
249,9328.42,16022,0
250,10537.73,17024,0
251,11308.05,19030,0
252,11607.84,19023,0
253,10667.31,18025,0
254,11547.13,20020,0
255,10905.48,20017,0
256,10198.42,18020,0
257,9644.99,21020,0
258,8877.4,15031,0
259,8835.91,15018,0
260,8877.76,18015,0
261,8675.61,17008,0
262,9838,19017,0
263,10097.86,19014,0
264,9485.97,18015,0
265,10287.15,21018,0
266,8728.19,18019,0
267,10038.54,23013,0
268,9597.75,19016,0
269,11286.32,20022,0
270,10418.22,22010,0
271,12705.79,20017,0
272,9377.39,16015,0
273,11826.52,20019,0
274,8577.52,19018,0
275,12237.65,23024,0
276,9949.02,21016,0
277,13317.82,27018,0
278,10008.92,18015,0
279,12177.99,21021,0
280,9039.34,18014,0
281,10574.63,17015,0
282,9807.28,19018,0
283,11555.12,19010,0
284,10878.83,23011,0
285,12034.63,18021,0
286,10857.55,19015,0
287,10116.26,19016,0
288,9776.46,18023,0
289,12537.93,20023,0
290,8866.05,18015,0
291,12073.85,25023,0
292,8866.46,18021,0
293,13332.71,26022,0
294,10487.31,21017,0
295,13664.45,23012,0
296,9207.29,21013,0
297,10343.84,19016,0
298,9239.69,21016,0
299,13905.15,25015,0
300,10708.62,22025,0
301,14276.33,24017,0
302,10738.8,21013,0
303,12923.88,19017,0
304,12018.68,21022,0
305,13065.06,22014,0
306,15815.21,25011,0
307,12995.02,20012,0
308,14204.86,21016,0
309,14644.7,22017,0
310,14815.12,23011,0
311,13423.53,24022,0
312,13804.05,22018,0
313,14594.36,21013,0
314,13965.44,22017,0
315,11344.18,21020,0
316,13545.28,23018,0
317,14286.85,22018,0
318,14075.61,22017,0
319,14836.72,23016,0
320,12695.5,21016,0
321,15256.7,22012,0
322,16653.65,25013,0
323,12595.74,22023,0
324,14536.11,22020,0
325,14077.53,24023,0
326,13686.65,22015,0
327,13674.91,21018,0
328,12505.23,23013,0
329,14767.01,23014,0
330,16104.62,23019,0
331,12686.91,18017,0
332,15493.73,24012,0
333,15106.74,22015,0
334,14343.9,24022,0
335,14188.24,20027,0
336,15286.12,20017,0
337,14395.37,25018,0
338,15797.68,22018,0
339,14218.92,23009,0
340,13756.96,21016,0
341,13903.64,21008,0
342,16217.12,27017,0
343,15985.57,23019,0
344,13996.51,22025,0
345,14603.72,25021,0
346,15694.74,24023,0
347,13538.63,23013,0
348,14487.13,21016,0
349,15698.43,24018,0
350,13726.12,23018,0
351,15396.7,24023,0
352,13735.9,23017,0
353,14715.6,23023,0
354,14145.39,24012,0
355,14124.75,23013,0
356,14725.93,22017,0
357,14945.08,22016,0
358,12796.65,19020,0
359,15623.42,26020,0
360,15116.91,23023,0
361,13377.38,24029,0
362,16395.7,23013,0
363,15045.73,25016,0
364,15658.85,24016,0
365,14335.22,22007,0
366,15406.39,21017,0
367,13976.53,21019,0
368,15974.87,24018,0
369,12046.35,18019,0
370,15744.03,25017,0
