Generation,Average,Best,Updates
0,35,350,1000
1,107,1400,7000
2,648.5,1600,6000
3,903.5,1650,7000
4,869.5,1700,8000
5,1005,1950,7000
6,1185.5,2100,9000
7,1191.5,2100,7000
8,1108,1850,6000
9,1154,1900,8000
10,1278.5,2050,7000
11,1054.5,2000,7000
12,1037,1750,9000
13,1117,1850,8000
14,1195.5,2000,7000
15,1287,2350,8000
16,1073.5,1950,7000
17,1199.5,2150,8000
18,1112.5,2200,10000
19,1265.5,2200,10000
20,1268,2250,10000
21,1262,2350,10000
22,1298.5,2350,10000
23,1251,2250,10000
24,1196.5,2250,10000
25,1104,2000,10000
26,1196.5,2250,10000
27,1088,2150,10000
28,1252.5,2250,10000
29,1131.5,2250,10000
30,1234,2200,10000
31,1256.5,2200,10000
32,1227.5,2350,10000
33,1323.5,2300,10000
34,1275.5,2500,10000
35,1218,2300,10000
36,1487.5,2650,10000
37,1509,2650,10000
38,1485.5,2550,10000
39,1395.5,2350,10000
40,1403.5,2400,10000
41,1357,2450,10000
42,1334.5,2450,10000
43,1416.5,2700,10000
44,1397,2400,10000
45,1461,2450,10000
46,1412,2450,9000
47,1568,2500,9000
48,1316.5,2200,9000
49,1466.5,2500,9000
50,1373,2400,9000
51,1233.5,2450,9000
52,1527.5,2400,10000
53,1535,2500,10000
54,1488,2500,9000
55,1684,2300,10000
56,1717.5,2400,10000
57,1769,2450,10000
58,1586,2250,10000
59,1770.5,2600,10000
60,1728.5,2350,10000
61,1781.5,2400,10000
62,1560.5,2350,10000
63,1642,2500,10000
64,1692,2400,10000
65,1556,2300,10000
66,1685.5,2550,10000
67,1916.5,2600,10000
68,1733.5,2300,9000
69,1859,2550,9000
70,1743.5,2400,8000
71,1877.5,2400,8000
72,1796.5,2500,8000
73,1755,2550,8000
74,1832.5,2550,8000
75,1734.5,2350,9000
76,1844,2500,7000
77,1649.5,2300,8000
78,1756.5,2350,8000
79,1779.5,2350,8000
80,1916,2550,9000
81,2041,2650,5000
82,1811,2400,5000
83,2217,2750,6000
84,1987.5,2700,5000
85,2049,2650,8000
86,1747,2300,4000
87,1938.5,2550,7000
88,1879,2750,7000
89,1835.5,2550,8000
90,1801,2650,8000
91,1978.5,2700,8000
92,1786.5,2500,9000
93,1997,2700,9000
94,1840.5,2700,10000
95,1797.5,2500,10000
96,1833,2600,10000
97,1956.5,2750,10000
98,1882,2600,10000
99,2076,2800,10000
100,1996.5,2650,10000
101,1980,2700,10000
102,1893,2600,10000
103,1995,2600,10000
104,1992,2750,10000
105,2127.5,2900,10000
106,1942.5,2500,10000
107,1914.5,2650,10000
108,1946.5,2650,10000
109,2077,2750,10000
110,2166.5,2750,10000
111,1944,2800,10000
112,2079,2800,10000
113,2066.5,2700,10000
114,1998.5,2850,10000
115,2120.5,2700,10000
116,1951.5,2650,10000
117,2069,2600,10000
118,2124.5,2750,10000
119,2134.5,2850,10000
120,2060.5,2750,10000
121,2066,2600,10000
122,2061,2700,10000
123,1987,2800,10000
124,2092,2700,10000
125,2085.5,2700,10000
126,2091.5,2800,10000
127,2109,2900,10000
128,2095,2750,10000
129,2163.5,2900,10000
130,2053,2650,10000
131,2149.5,2750,10000
132,2202,3000,10000
133,2282.5,2900,10000
134,2120,2650,10000
135,2111.5,2700,10000
136,2137.5,2700,10000
137,2127.5,2900,10000
138,2247.5,2850,10000
139,2199.5,2850,10000
140,2113.5,2750,10000
141,2222.5,2850,10000
142,2169.5,2700,10000
143,2234,2750,10000
144,2194,2750,10000
145,2274.5,2800,10000
146,2161.5,2700,10000
147,2138.5,2700,10000
148,2032,2700,10000
149,2091.5,2800,10000
150,2229,2700,10000
151,2251.5,2800,10000
152,2314,2750,10000
153,2219.5,2800,10000
154,2194,2750,10000
155,2108,2750,10000
156,2243,2850,10000
157,2241.5,2800,10000
158,2203,2850,10000
159,2233.5,2750,10000
160,2162.5,2700,10000
161,2190,2800,10000
162,2164,2750,10000
163,2338.5,2850,10000
164,2168.5,2650,10000
165,2308.5,2750,10000
166,2220.5,2850,10000
167,2166,2750,10000
168,2075.5,2600,10000
169,2160.5,2850,10000
170,2000.5,2600,10000
171,2110.5,2800,10000
172,2310,2850,10000
173,2040,2700,10000
174,2268,2750,10000
175,2283,2850,10000
176,2342.5,2800,10000
177,2198,2800,10000
178,2082.5,2650,10000
179,2328,2900,10000
180,2286,2750,10000
181,2194,2750,10000
182,2260,2850,10000
183,2252,2800,10000
184,2181.5,2850,10000
185,2356.5,2950,10000
186,2208.5,2700,10000
187,2291.5,2750,10000
188,2254.5,2850,10000
189,2182,2750,10000
190,2328.5,2850,10000
191,2316,2900,10000
192,2237,2700,10000
193,2285.5,2750,10000
194,2257.5,2700,10000
195,2359,2850,10000
196,2305,2800,10000
197,2202,2750,10000
198,2339.5,2850,10000
199,2220,2700,10000
200,2217.5,2700,10000
201,2263.5,2750,10000
202,2330,2800,10000
203,2207,2800,10000
204,2320.5,2900,10000
205,2381.5,2850,10000
206,2240,2800,10000
207,2286,2800,10000
208,2268.5,2750,10000
209,2200.5,2850,10000
210,2229.5,2750,10000
211,2301,2800,10000
212,2234,2750,10000
213,2352.5,2950,10000
214,2291,2700,10000
215,2360.5,2850,10000
216,2259,2850,10000
217,2386,2850,10000
218,2354.5,2800,10000
219,2328,2800,10000
220,2289,2800,10000
221,2278.5,2800,10000
222,2444.5,2950,10000
223,2256,2700,10000
224,2322,2800,10000
225,2300,2750,10000
226,2471,2900,10000
227,2334.5,2850,10000
228,2223.5,2550,10000
229,2263.5,2850,10000
230,2327,2750,10000
231,2375,2900,10000
232,2356.5,2850,10000
233,2344,2700,10000
234,2368.5,2800,10000
235,2270,2650,10000
236,2395,2800,10000
237,2305,2700,10000
238,2259.5,2700,10000
239,2392,2850,10000
240,2359.5,2800,10000
241,2347,2800,10000
242,2323.5,2800,10000
243,2325.5,2750,10000
244,2432,2950,10000
245,2244.5,2650,10000
246,2481.5,3000,10000
247,2378.5,2800,10000
248,2398.5,2800,10000
249,2241.5,2650,10000
250,2332,2800,10000
251,2492.5,2800,10000
252,2358,2800,10000
253,2236.5,2750,10000
254,2265.5,2750,10000
255,2364.5,2700,10000
256,2257.5,2750,10000
257,2459,2850,10000
258,2322.5,2750,10000
259,2294.5,2700,10000
260,2383,2750,10000
261,2496,2800,10000
262,2405.5,2800,10000
263,2377.5,2800,10000
264,2424,2800,10000
265,2415,2900,10000
266,2305,2800,10000
267,2303.5,2850,10000
268,2481.5,2850,10000
269,2370,2750,10000
270,2218.5,2750,10000
271,2443.5,2850,10000
272,2412,2900,10000
273,2241,2900,10000
274,2415,2750,10000
275,2412.5,2800,10000
276,2314.5,2800,10000
277,2322.5,2850,10000
278,2352.5,2700,10000
279,2407.5,2750,10000
280,2371.5,2900,10000
281,2319,2800,10000
282,2376.5,2800,10000
283,2373.5,2850,10000
284,2334.5,2850,10000
285,2329,2750,10000
286,2328,2750,10000
287,2430,2850,10000
288,2405,2850,10000
289,2292,2900,10000
290,2317.5,2800,10000
291,2307,2700,10000
292,2342,2700,10000
293,2359.5,2850,10000
294,2270.5,2650,10000
295,2491.5,2950,10000
296,2397,2800,10000
297,2359,2800,10000
298,2284,2650,10000
299,2375,2800,10000
300,2342.5,2650,10000
