Generation,Average,Best,Updates
0,260,1250,94387
1,1186,2050,143605
2,2399,2900,236469
3,2557,3000,282731
4,2573,2900,219060
5,2647.5,2950,240612
6,2538.5,2900,236690
7,2585,2900,249709
