Generation,Average,Best,Updates
0,57,750,10000
1,394,1600,10000
2,711.5,1850,10000
3,844,1750,10000
4,630,1550,10000
5,713,1600,10000
6,756,1850,10000
7,1114,1750,10000
8,1094,1750,10000
9,1134.5,1950,10000
10,1070,1800,10000
11,1229,1850,10000
12,960.5,1750,10000
13,1218.5,1750,10000
14,984.5,1600,10000
15,1372,2000,10000
16,1118.5,1850,10000
17,1293.5,2050,10000
18,1273,1900,10000
19,1351.5,1950,10000
20,1355,2050,10000
21,1263,1950,10000
22,1485,2200,10000
23,1440.5,2200,10000
24,1247,1850,10000
25,1426,2100,10000
26,1394,2000,10000
27,1377,2200,10000
28,1463.5,2100,10000
29,1460,2100,10000
30,1383.5,1950,10000
31,1428,2050,10000
32,1443.5,2100,10000
33,1480.5,2450,10000
34,1490,2000,10000
35,1271,1900,10000
36,1428.5,2000,10000
37,1404.5,2050,10000
38,1447,2050,10000
39,1566.5,2250,10000
40,1406.5,2000,10000
41,1631.5,2200,10000
42,1504.5,2300,10000
43,1459.5,2250,10000
44,1428,2050,10000
45,1513,2150,10000
46,1541.5,2150,10000
47,1501.5,2300,10000
48,1502,2000,10000
49,1517,2100,10000
50,1424.5,2250,10000
51,1473,2500,10000
52,1550,2300,10000
53,1487.5,2300,10000
54,1689.5,2150,10000
55,1539.5,2150,10000
56,1620,2300,10000
57,1607.5,2250,10000
58,1608.5,2300,10000
59,1549,2150,10000
60,1628,2400,10000
61,1545,2200,10000
62,1736,2450,10000
63,1488.5,2550,10000
64,1753,2300,10000
65,1619.5,2350,10000
66,1596.5,2250,10000
67,1563.5,2250,10000
68,1622.5,2200,10000
69,1645,2300,10000
70,1502.5,2200,10000
71,1689.5,2500,10000
72,1756.5,2450,10000
73,1658,2400,10000
74,1860,2400,10000
75,1663,2400,10000
76,1790.5,2500,10000
77,1895.5,2450,10000
78,1789,2450,10000
79,1804,2550,10000
80,1685,2350,10000
81,1883,2450,10000
82,1829.5,2600,10000
83,1668.5,2400,10000
84,1803,2450,10000
85,1790.5,2400,10000
86,1732,2300,10000
87,1703,2300,10000
88,1761.5,2600,10000
89,1795.5,2400,10000
90,1834,2450,10000
91,1779.5,2400,10000
92,1758,2400,10000
93,1812.5,2500,10000
94,1676,2400,10000
95,1882,2450,10000
96,1823,2500,10000
97,1766.5,2450,10000
98,1804,2500,10000
99,1843,2450,10000
100,1863.5,2500,10000
101,1881.5,2400,10000
102,1871,2500,10000
103,1885,2400,10000
104,1892.5,2650,10000
105,1891.5,2450,10000
106,2019.5,2550,10000
107,1877.5,2450,10000
108,1927,2500,10000
