Generation,Orientation Variance,Velocity Variance
0,0.157231035868651,0.153748004340453
1,0.0818580630320007,0.0345616516421737
2,0.0527767956334048,0.0355693759827981
3,0.0454793673843154,0.0025346818795205
4,0.0222658297414039,0.000900653540219339
5,0.0161331654280027,0.00116791498872063
6,0.025824780298654,0.000415347551163349
7,0.0205821297171882,0.00101214971039526
8,0.0189615336625431,0.0019584169241361
9,0.0239636580679641,0.000783014112814623
10,0.0169190837644527,0.000599067896720009
11,0.0187748391250876,0.000289388934862911
12,0.0183261562663967,0.000215469266326846
13,0.0163603913141964,0.000309720208984
14,0.0198578524090263,0.000323139719089647
15,0.024107580807693,0.000320644396779619
16,0.0272347821771736,0.000404426829305005
17,0.0172111590068994,0.000596408918436021
18,0.0064077714156677,0.00373397320472897
19,0.0104820977282084,0.015718797010532
20,0.0147515116218137,0.00118510978312669
21,0.0093040922917701,0.00156315222544569
22,0.0128289981165764,0.00289191914056483
23,0.0119750158275157,0.00141340260107418
24,0.00827729197927899,0.00234493103892102
25,0.0078443158930416,0.00117601996640868
26,0.00680582930453202,0.00113018570465883
27,0.00348330077685688,0.000463197133454772
28,0.00320873501334321,0.000282476385982307
29,0.00414427802562484,0.000415134379865666
30,0.00347156223754919,0.000323559192373897
31,0.00342526659367865,0.000140171504860686
32,0.00400238898275207,0.000652085656990419
33,0.0061601245118276,0.0001540660809068
34,0.00364733873969142,0.00086002736945805
35,0.00743447574254688,0.000421846201244078
36,0.00585565993472083,0.000877172414067382
37,0.017796789593797,0.000980976079188272
38,0.0078725957458524,0.000160069569199097
39,0.0143832424272263,0.000382884417879795
40,0.0122477787529446,0.000809158337491238
41,0.0106611283772946,0.000603589666074183
42,0.0105700061723211,0.00115739000277552
43,0.0110581711620571,0.00114735204582791
44,0.00581301411140989,0.000170818083514555
45,0.0137898828114988,0.00122119983999839
46,0.0104452898092585,0.000684006678776703
47,0.00960709766969135,7.35867049984427E-05
48,0.00917024224560892,0.000298273608961882
49,0.0122595108663138,6.95223234832072E-05
50,0.00814055489520325,0.000861122141173482
51,0.00847781648941074,0.000243244641381549
52,0.00736510802785255,0.00977487954756755
53,0.00945094456410392,0.000165916108658852
54,0.0143553441050235,0.000129352290742731
55,0.0118168006448468,0.000154629544366072
56,0.0141224880054967,8.37300072544401E-05
57,0.0102901837285164,4.39748186144283E-05
58,0.0106900946521973,0.000179466226370303
59,0.0119510982831738,4.70561108358929E-05
60,0.0152932039431809,0.00011312057466392
61,0.0105892786145541,0.000243399369500653
62,0.00695993417155265,2.89310166186059E-05
63,0.0108195221890922,0.000858274356316445
64,0.00575691972832528,3.98784057891701E-05
65,0.00906897061828617,0.000940268267979736
66,0.00452139442085992,7.81730577009596E-05
67,0.0076937379486566,1.08950014537121E-05
68,0.0042884631702578,0.000229389460489294
69,0.0108576943171873,3.87513375047511E-05
70,0.00222371477964649,7.75316646506448E-06
71,0.00904758139157876,0.000713642167249163
72,0.00235393547904053,3.56162944744714E-05
73,0.0095981289175517,0.00157786581521523
74,0.00394475901231136,5.43088523570199E-05
75,0.0035717609044862,0.000127782917540601
76,0.00237389398588758,0.000117961401211588
77,0.00420791938080353,0.000106885756118443
78,0.00371785697348089,0.0005346075037563
79,0.00456709439421766,0.000122774538612657
80,0.0034581183229263,0.00109681413097675
81,0.0127818985752522,0.000173036341264428
82,0.0172795422297564,0.000162895210633142
83,0.00697331806750015,0.000258885991846977
84,0.0104096090417749,0.000329635685075951
85,0.00941343638428407,0.000441082373397546
86,0.00749180141399071,0.000350393537852822
87,0.00855966305399872,0.00102628674400205
88,0.00854609593210871,0.000612131939839503
89,0.00535166798408127,0.00193072496918741
90,0.0072262507994805,0.000309284070086275
91,0.00768902536548577,0.000510674851659504
92,0.00510552966195347,0.000866807486726266
93,0.00608473728322278,0.00097209013267532
94,0.0060386026178275,0.00665696217175563
95,0.0119299053661147,0.00124543290485282
96,0.00535800414112919,0.000376086767264683
97,0.010057565175824,0.00128841510055316
98,0.0108176108673813,0.00135716097056389
99,0.0114948980138934,0.00102073675053364
100,0.00589537791353832,0.00273864695242852
101,0.013102292967401,0.00412498173304834
102,0.00870729429290094,0.00229928823603859
103,0.0229920520807977,0.00130665161396236
104,0.0070881530137701,0.00182637738022305
105,0.00992092652439497,0.00184140334477969
106,0.0084163084972115,0.000930839013986057
107,0.00830283213610736,0.000323489030577393
108,0.0110654621939533,0.000632829152642477
109,0.00871241480840389,0.000208142205579247
110,0.0200939187721232,0.00264989818084775
111,0.0212310204591062,0.000247505011582636
112,0.0226938789268392,0.000458415387866348
113,0.0239464579469228,0.000488906430770759
114,0.0332708721272125,0.00234810309081201
115,0.0421364586723706,0.000503941798695368
116,0.0469304595904053,1.38146538474026E-05
117,0.0489889465317256,7.99654794979334E-05
118,0.0409468248641199,3.57052870710735E-05
119,0.037094300872252,1.96474232531048E-05
120,0.0343022928090022,0.00258016495036529
