Generation,Average,Best,Updates
0,78.5,650,1890
1,122.5,1600,4140
2,729.5,1900,13320
3,824,2100,13383
4,1294,2150,19530
5,1370.5,2300,22203
6,1095,1950,16848
7,1369,2250,21321
8,1258,2250,20439
9,1408.5,2400,21897
10,1550,2350,21537
