generation,averageFitness,topFitness
0,185.5,1500
1,55.5,1200
2,357.5,1100
3,103.5,1200
4,572.5,1700
5,389.5,1300
6,925,2000
7,692.5,1650
8,383.5,1000
9,469.5,1800
10,1219,1700
11,485,1350
12,968.5,1800
13,707,1750
14,992.5,2200
15,913.5,1950
16,308,1350
17,1045.5,2000
