generation,averageFitness,topFitness
0,708,2600
1,1163.5,2450
2,1475,2650
3,606,2000
4,1609.5,2900
5,832.5,2300
6,2552,2950
7,1527.5,2350
8,1626.5,2450
9,1209.5,2300
