generation,averageFitness,topFitness
0,87.5,800
1,43,800
2,200.5,800
3,269,750
4,251,1400
5,47,550
6,113.5,650
7,39,1100
8,149.5,1100
9,621,1750
10,299,1300
11,400.5,1350
12,398.5,1400
13,61,1300
14,7,300
15,455.5,1600
16,1221,2100
17,819.5,1800
18,271,1500
19,498,1850
20,911,1750
21,241,1600
22,925,1600
23,347.5,1300
24,611.5,1200
25,54.5,300
26,613.5,1700
27,774,1400
28,647.5,2050
29,809,2250
