generation,averageFitness,topFitness
0,20,300
1,67.5,950
2,311,1200
3,853.5,1950
4,648.5,1800
5,384.5,1400
6,253,1750
7,215.5,1350
8,636,1700
9,532,1300
10,729,2100
11,937,2350
12,730.5,2000
13,1258,2250
14,1326,2250
15,625.5,1350
16,1052,2150
17,730,1700
18,741.5,1450
19,902.5,1600
20,657.5,2000
21,883,2300
22,913.5,2200
23,1324,2300
24,815.5,2200
25,1154,2350
26,1140,2300
27,1712,2550
28,1672.5,2650
