generation,averageFitness,topFitness
0,943,2600
1,434.5,1500
2,668.5,2250
3,681.5,2350
4,658.5,2400
5,221,1250
6,8,300
7,0,0
8,0,0
9,6,400
10,0,0
11,3.5,200
12,9.5,500
13,0,0
14,88.5,250
15,0,0
16,0,0
