generation,averageFitness,topFitness
0,77.5,1400
1,658,2150
2,268.5,1600
3,600,1950
4,1356,2800
5,1172.5,2550
6,72,650
7,0,0
8,171.5,900
9,1084.5,2050
10,861,2550
11,146.5,1100
12,1099.5,2400
13,568,1800
