generation,averageFitness,topFitness
0,413,1650
1,1321,2350
2,1797,2700
3,1137,2550
4,1364,2500
5,1036.5,2600
6,1511.5,2500
7,1759.5,2850
8,791.5,1800
9,1030,2750
