generation,averageFitness,topFitness
0,948.5,2300
1,1835,3000
2,1741,2700
3,2042,3000
4,1317.5,2600
5,713,2300
6,1262.5,2400
7,1114,2800
8,1684,2650
9,1990,2750
10,1503,2800
11,138.5,2150
