generation,averageFitness,topFitness
0,81,850
1,1033.5,2650
2,1289.5,2550
3,1918.5,2800
4,1533.5,2350
5,1708,2550
6,1918.5,2650
7,1764.5,2800
8,1678.5,2600
9,1595.5,2400
10,1830,2650
11,2007,2650
12,1819.5,2950
