generation,averageFitness,topFitness
0,311,1600
1,702,2250
2,1.5,100
3,78,550
4,28,650
5,731,1350
6,205,800
7,239,950
8,22,700
9,68,650
10,2,200
11,606.5,1350
12,514,1550
13,121,900
14,785,2000
15,699.5,1750
16,187.5,1300
17,511.5,1350
18,1060,2150
19,15,850
20,261,900
21,375,1050
22,412,1800
23,1207.5,2100
