generation,averageFitness,topFitness
0,59,1800
1,433,1400
2,461.5,1400
3,346.5,1000
4,164.5,1500
5,556,2100
6,101.5,900
7,738,1650
8,20,950
9,832.5,2250
10,763,1850
11,726.5,1200
12,483,850
13,523.5,1500
14,22.5,550
15,267.5,1700
16,275,1350
17,201.5,1000
18,523.5,1950
19,736,2000
20,1141,2100
21,130.5,900
22,628,1500
23,192,1950
