generation,averageFitness,topFitness
0,90,1200
1,1676,2850
2,1718,2950
3,1269,2500
4,1516.5,2950
5,1391.5,2600
6,1850,2900
7,887,2150
8,1673.5,2900
9,780.5,1850
10,533,2400
11,725,2450
12,1693.5,2750
