generation,averageFitness,topFitness
0,848.5,2400
1,520,1850
2,6.5,500
3,23,300
4,175,850
5,15,150
6,7,400
7,6.5,550
8,105,400
9,326,950
10,50,300
11,564.5,1850
12,243,1300
13,677,1450
14,1016,2250
15,361,1500
16,657,2200
17,4,400
18,65.5,1000
19,1177.5,2400
20,449.5,850
21,659.5,1900
22,189.5,800
23,877,2700
24,1098.5,2550
25,493.5,1800
