Generation,Orientation Variance,Velocity Variance
1,0.142612340595351,0.00457785745549615
2,0.0182832771605054,0.00152032077891104
3,0.0109366094979574,0.000873034144114867
4,0.0144334669197178,0.00142665405833818
5,0.0299111749658043,0.000244395348077983
6,0.0492820652937328,0.000219559524947897
7,0.0393684951394632,0.000210081623560414
8,0.0674894268267607,0.000403844430285933
9,0.0156280224121072,6.147499143387E-06
10,0.0401268537038734,0.00103272747110028
11,0.0287608249998209,2.05444226490564E-05
12,0.0241756975586341,1.66808723961146E-05
13,0.0217664936826712,2.49180769897727E-05
14,0.00354700937793633,1.29616194275314E-06
15,0.00534253389926203,8.37391696446608E-06
16,0.00267504111427983,0.000831813547104835
17,0.00679070042218042,0.00015733339478706
18,0.00458168824330634,0.000748936996368113
19,0.00349625055098761,0.000804118003110929
20,0.00398929740851097,0.000671416070177116
21,0.00180781506640741,3.18202512025883E-06
22,0.00208143529161114,3.60158423992651E-07
23,0.000780686496104765,2.99894499724902E-07
24,0.00233881079466569,0.000103760481370588
25,0.00312553093864881,1.30922023872341E-06
26,0.00330968275509697,1.39268808550526E-06
27,0.00502037851764939,0.00011998221506913
28,0.00206507022214263,7.98598060008598E-06
29,0.00182950200701493,3.88576196775756E-06
30,0.00160267962923893,9.46093921768553E-05
31,0.00138493726283875,5.51711544550934E-08
32,0.00310506313700082,0.000669323123293132
33,0.00279561605034416,1.75840448007043E-05
34,0.00178251411941468,2.92806266652035E-06
35,0.000406800701933322,5.96601589868582E-07
36,0.00326801339876203,1.98228479723888E-07
37,0.00146273437001341,4.2960501740395E-07
38,0.0017854342181778,4.1270933007566E-06
39,0.00157914933569284,8.95297405831221E-08
40,0.0022086900940555,1.48011751746757E-05
41,0.00235452803566532,2.47603125492517E-06
42,0.00157776554970137,6.74810380420704E-06
43,0.00299928348184761,0.000395350950745274
44,0.000940606707594792,1.57117055792216E-06
45,0.00059223329335778,0.00016186145554581
46,0.000752877873984691,0.000183378750602595
47,0.00138499286312526,0.000278218363476205
48,0.00263160172059834,1.41940048986837E-05
49,0.00163708626676746,0.00081970350669942
50,0.000751535160158753,8.24931160991948E-06
51,0.00176468439561121,0.00012887967013174
52,0.00137636656657083,9.82413173866247E-06
53,0.00139687262570075,6.00500554486641E-09
54,0.00101917681343569,4.35078186666372E-08
55,0.00379951299684542,2.14168920667402E-05
56,0.000283059200999506,1.33724092331487E-06
57,0.00066326679889433,8.94820840683038E-08
58,0.00331151018709909,1.04127076368246E-05
59,0.00204026058300618,6.91559770509577E-06
60,0.0057552341968582,2.33801428699301E-08
61,0.00707196652903269,1.01499569625008E-07
62,0.00389776411730371,2.85100078924764E-06
63,0.00413051721315251,2.99587096002379E-06
64,0.00115163915232768,7.14390919315203E-07
65,0.00252606285824443,6.97562571735119E-07
66,0.00238823372869555,1.65064677727801E-06
67,0.00146667918343348,3.70711058695312E-07
68,0.00123158874818215,3.00157097848608E-05
69,0.000886080335721446,2.46359929603856E-06
70,0.000974613716136088,9.14808677411437E-08
71,0.0019497714983519,3.34791758974883E-07
72,0.000885813976865932,3.53641614939435E-05
73,0.00356535513922834,7.62504571359071E-06
74,0.00116878413961043,1.75935398777743E-05
75,0.00180897559567436,0.000113044216726998
76,0.000628993344854534,0.000281305152870856
77,0.00110902923910188,0.000258240934436386
78,0.000634097784457258,0.00017750410399607
79,0.0019783254827531,2.4282967690589E-06
80,0.000550423400499049,3.66344952933485E-06
81,0.00150471440493196,0.000471041051243432
82,0.00101510166765604,2.16782601551747E-05
83,0.000683069894571632,4.63312100788727E-07
84,0.000292985587357008,1.00723504541442E-05
85,0.000609976725378196,2.13380043790727E-06
86,0.0002445599852528,1.83374502950927E-05
87,0.000711682636300835,3.50114577422444E-06
88,0.00100918134902292,7.36541980023671E-07
89,0.00200877923430303,4.42817260529049E-07
90,0.00393485074356106,3.15488332698954E-06
91,0.00347251777355791,4.71126116541156E-08
92,0.00520040129794398,0.000130577135762623
93,0.00695796815799924,9.77011200382298E-05
94,0.00838728575509463,8.5375631357603E-06
95,0.000930103944602612,2.97351955030038E-05
96,0.00514558836349769,2.42573695151042E-08
97,0.0044512995535483,1.09382358069617E-05
98,0.00341986270064559,0.000266961630188899
99,0.00265833177433295,1.16701558614154E-05
100,0.00238413569451959,4.68426945635057E-06
101,0.00500031276196445,8.87102974010278E-06
102,0.00245981814870195,7.42710162766236E-07
103,0.00257827398508306,0.000613172981426676
104,0.00260411654340986,6.11604939241178E-06
105,0.00304171622458579,5.06687375289792E-07
106,0.00154286986628207,0.000538183174911969
107,0.000718190618513121,2.17377868842079E-06
108,0.00321077022042193,3.80624220413678E-05
109,0.00273192908357388,5.03086739207353E-05
110,0.000974760557310578,0.000118100245178481
111,0.00177680674994896,0.000324757992783363
112,0.00132556530738303,5.17159448812783E-05
113,0.00108193709669565,0.000510361536799935
114,0.00305747290706498,0.000123922079182109
115,0.00175478410070996,3.98099383767291E-07
116,0.0045346952840689,0.000100197362885644
117,0.000622655048132699,3.82318563189411E-05
118,0.00134331566982687,1.20216071674076E-06
119,0.00174833787674094,0.00125236032074204
120,0.00109801387650838,3.02370452306599E-05
121,0.00199154396300551,3.12040120509911E-07
122,0.00469395181233497,6.33591009176099E-08
123,0.0046989824826314,3.48173921681662E-05
124,0.00711576871971949,4.84596726919284E-07
125,0.00310099411144648,5.31146821048115E-07
